"SA2Code","SA2Name","Team_Member","normalised_working_time","normalised_non_working_time","norm_weekend_percentage"
303051073,"Calamvale - Stretton","Kate",2855.68421052632,657.931506849315,18.7251981938632
310011272,"Durack","Eric",1241.55789473684,286.369863013699,18.7423693012359
309101268,"Bundall","Kate",271.810526315789,63.6164383561644,18.9658092689063
302031040,"Nundah","Kate",11955.0526315789,2821.31506849315,19.0934275984441
316021420,"Caloundra - West","Charlie",342.568421052632,81.1506849315068,19.1520004138177
304021090,"Kenmore","Steff",2490.29473684211,591.520547945206,19.1939001297422
311031312,"Browns Plains","Eric",4624.30526315789,1099.58904109589,19.210505691531
309021232,"Currumbin Waters","Charlie",113.389473684211,27.1506849315068,19.3188090855552
303041067,"Coopers Plains","Charlie",3654.93684210526,876.301369863014,19.3391150248613
303021058,"Woolloongabba","Kate",26047.1052631579,6289.71232876712,19.4506225323105
309051245,"Reedy Creek - Andrews","Kate",104.663157894737,25.5616438356164,19.6288598607699
309071253,"Hope Island","Kate",152.610526315789,37.3698630136986,19.6703792141867
305031126,"Kelvin Grove - Herston","Kate",24225.1578947368,5944.34246575343,19.7031518411823
303021055,"Greenslopes","Kate",9004.07368421053,2215.60273972603,19.7474744904333
316021421,"Golden Beach - Pelican Waters","Charlie",208.378947368421,51.4931506849315,19.814805464171
316071545,"Bli Bli","Charlie",206.778947368421,51.7671232876712,20.0223980029191
304021088,"Chapel Hill","Steff",2457.70526315789,617.972602739726,20.0922407899624
305031128,"Newstead - Bowen Hills","Steff",15279.9894736842,3863.02739726027,20.1798254857291
305031121,"Ascot","Steff",1664.8,425.657534246575,20.3619316476566
305041133,"Auchenflower","Steff",4767.52631578947,1220.75342465753,20.3857113823879
303031060,"Eight Mile Plains","Kate",3124.31578947368,805.369863013699,20.4945111195834
310031285,"Churchill - Yamanto","Charlie",307.684210526316,79.8356164383562,20.6016856127556
303061078,"Runcorn","Charlie",5627.86315789474,1466.76712328767,20.6743278388739
309091265,"Parkwood","Dave",518.505263157895,135.150684931507,20.6761194978099
305031127,"Newmarket","Steff",3675.65263157895,1000,21.3873886448725
316061442,"Landsborough","Charlie",2017.44210526316,552.876712328767,21.5100441449028
309071252,"Helensvale","Dave",6942.55789473684,1904.72602739726,21.5289352547173
303011051,"Carindale","Steff",11041.0736842105,3029.75342465753,21.5321629724812
303021052,"Annerley","Kate",4383.55789473684,1206.7397260274,21.5863234462716
313051379,"Redcliffe","Eric",2151.94736842105,593.369863013699,21.613890599579
310031292,"North Ipswich - Tivoli","Eric",1108.03157894737,306.972602739726,21.6941127604108
305021116,"Hawthorne","Steff",1907.95789473684,530,21.7395058849943
302011024,"Carseldine","Kate",1637.35789473684,455.493150684931,21.764241257463
316071548,"Nambour","Eric",1986.07368421053,556.602739726027,21.8904275229917
309031235,"Arundel","Dave",671.526315789474,188.602739726027,21.927260626371
302021027,"Aspley","Kate",2324.02105263158,661.191780821918,22.148899181068
316011416,"Sippy Downs","Charlie",1382.17894736842,400.287671232877,22.4569519033676
304021086,"Bellbowrie - Moggill","Steff",1573.57894736842,456.452054794521,22.4849795056422
316081549,"Noosa Hinterland","Charlie",286.389473684211,83.8904109589041,22.6559460662466
305041135,"Paddington - Milton","Steff",11535.3684210526,3393.06849315068,22.7288932702822
309081260,"Merrimac","Charlie",307.642105263158,90.7123287671233,22.7717632886265
304031094,"Indooroopilly","Steff",16924.2210526316,5013.58904109589,22.8536440951752
309091264,"Molendinar","Charlie",506.347368421053,150.547945205479,22.9181030953543
305011108,"Kangaroo Point","Steff",2133.2,635.301369863014,22.9474825903535
303061080,"Sunnybank Hills","Dave",6728.14736842105,2012.80821917808,23.027324632946
316071546,"Diddillibah - Rosemount","Dave",51.0421052631579,15.3561643835616,23.1273562779061
309091263,"Ashmore","Charlie",840.757894736842,253.86301369863,23.1918659457614
303061079,"Sunnybank","Charlie",6892.71578947368,2085.68493150685,23.2300272211405
305021115,"East Brisbane","Steff",3875.84210526316,1198.79452054795,23.6232583521453
316021423,"Parrearra - Warana","Dave",1121.46315789474,354.616438356164,24.0242084002012
319031512,"Gympie - North","Eric",72.3578947368421,22.9041095890411,24.0432791133473
302031037,"Eagle Farm - Pinkenba","Kate",411.505263157895,132.095890410959,24.3001490235483
316021417,"Aroona - Currimundi","Charlie",565.273684210526,183.86301369863,24.5433195586056
309081262,"Varsity Lakes","Charlie",4828.11578947368,1571.42465753425,24.5552734691904
310021278,"Esk","Eric",4.75789473684211,1.6027397260274,25.1977964680012
302021028,"Chermside","Charlie",7515.69473684211,2558.41095890411,25.3959114205482
316021419,"Caloundra - Kings Beach","Eric",1581.94736842105,538.821917808219,25.4069087715922
